,Name,lat,lng,rating,number,place_id,type,photos,weighted_avg
1,Amber Palace,26.9854865,75.8513454,4.6,160505,ChIJ-w3Sy1qwbTkRK34UR2ffIWI,tourist_attraction,"['places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CtKc-c_yvl_P9ptufJcTlyhtyMmCXdP9fN39WaxSNwaqA5T2GEWbAsdqpw54P_boBmaAJgk5I2kOHwimyiVxD-t6lrq-GSJZWfrLqGv22OOlA_IcDzGIsDE7fV6bAKV8RiXHKabRI2qEmgFxU3M_Rs2wRPYKEda6OXl', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_Cue_jekL5kH0FBsNYvj9yg7mRcCq1XSCplaEerM7_ZjGPagIgvHk-mfKhKAihyiPfScOaGFj0i7rR4RZeHzyjF01ItBGDYCvjbpsUPzRPFFmoBpPM2KGkP-dSZyJLswzgUsar_2P2BaexYjSgqja42XBUMRdtGYKDiT', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CvUjtI3iyqDjwEQMyonVHJ2aywiW0DzRPrw2QMbgE5IBs-F3q29RcJ1egWGRjxjDYXM1DPyxSeSUW6UC1jAg4Vt-utxIzJE5r8kCbR21l6eAFWzu_hW8aGy408xgTcpKiF2geYv0WCgzukwPELedMnI2yGAB-SyhDFB', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CtVUC5DVec2TmUEh19d1utQWIPDYrgYD2X3yyfLxdkwN9GeGoSEs2UdiAS8jUEkSXYUMCJJxoCAwkIU8m0YC-ksSXEUKBrXj1Hkzj4ITjj9i_HekB3lgzbW9J2z782RkgJBDdwEYhn6Xr2YhsxmR4RyADl6gYnv5lBO', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CsFA1XJE7sQz-CDTj6TgWMmyYWiVjsR_pkjErjlZK3L_zFlgGaREDEzWVAFiuNQMmuo-t_HuwTYt6LQjM3N86cs2TsoJ9G2AQN0MbIolM2qfPhbH8xp_dH1udpOVrl5V2PAG5zldZwVCSMVdpFR-hSiZjau5jfjPl8B', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CsK48_FS_mvJI4uo2cypkdcK8Uu3QrpoYuCjtQtPpP8Ff-EHmdk0dRQ5HwhrhtzWKnLbEHdqU9kKKLUS7CVZ969RplK_QhPgu-G6aCDK0sA3coIfC6bu9q_3A1BE2l9g73CWJu2r2MC8ckpV-nf83WPyOTr32jCGWt3', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CsauK-WMX8hScnth48YwJ7mNe-aMHbZTb3w50q1p7X8HOVyoksYh4erS9wh3R2cdy7QhnY9DYSaU6uZCKenMzNX6T5LmUIQWvJdWlmxjzLuCQZnGel-9gpAOGRf17JZD6Jhrc6wDB97vpZdpmPazNUP2XB4_Cmv3Fh0', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CvSn4RG4JdLLBf09oWlSV3BFL4wPKbBJKbAiwQpvt0EINKmP24hrvSd_PQoIgad11dzA_yy9q3vJ7aJDie0tcXP1kbmVTEFrnvUPZ-roZp60fwey0_kLrYrR_6UBWUOuS5X4mkZEGVXIHxmc1lA1Br5yCfTNX6vj9k', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_CupvIgFClEPlsSum84Xux-JxqQbnMs5s8FD1ENipo5f6iIlPomWKCbkZvPthuVpkXFwyiBYt0ZvjNzLvSHKgwgRJF89D5w2FlUMcY1b20px8GO5CGHBlf-otwkZDU-f0hjBVKNksljUejRDShzeV1dxrnJBTFoP1mGB', 'places/ChIJ-w3Sy1qwbTkRK34UR2ffIWI/photos/AelY_Cv0dhaYVlSS1Qk9zP1SWXIkZWlT9m_U3WZlxtJGqMsAsKaSAb0D9dOGc9LPLqG-09MczWZgz4eUp4TiuTNpKPZQllD86ff_4r98ZwCMlcbTrRj4uY1BBHggWh3xcKKMfxOYqKqWo8NtVi6qqQrmLUyIYPKnY39UGBu8']",112354.88
0,Hawa Mahal,26.9240458,75.8267144,4.5,141438,ChIJpQvTG0uxbTkRDLLMHlNdDoY,tourist_attraction,"['places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_Cu5yaDq4D-gzfKKdoJPYaLtFjFPbzKNGjOQ0nUuwU4mZTrPUvfWQXm3O9XpMDERNEYu3YUh_1gxk6SmP0Xr8ASEVEivPEwkXtMXCgjYV5znH6e-UFD8DJzPUV95tPlImjfWSFBnBwhV4Rp_dceGMZ8jLsDP0qsDnxXW', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_CvEBJvuqI1jWLX_MMAkfFMBQPPWxNJydM15SXUjNxZ-hZrqah5iwZGwCjIfxlHXpmh5ZxjtH5jLc0P96sFDcmB_Fcx4RmIXBzJu1cyiPyOJvciqGRwdJM8izO2D4FsjFsyWgFySAnheeLQo-NpzMw_TIcBa88-Edm4', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_CsAOtsMDVahUaW1u7EVzYtW1YWt0HWsBWSYP3xJEP82XT0UT8z6HuxLWaEAw6oh_Zi5NZ5N7ez8bNkC3OlqgxRy5H4oUI2qNIgb3VE-r66ihmFCrgXR1lDFOo35VF2oX8ilaMiK9mhi151alTMqyGTZIBb47MX8wikm', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_Cu09jpDfa7r2sdO54EvGeY-IaeUWzESeklKXQRgNOLN0aBoYfyFRQ-SYtO-fEYW2Jskh2yNGQAELhB3JzKgHd4VlS_bOuewpcPZCO_2tcxoOifvDsM-q01Pc1k4i7nIlIwFNIUmbgIGCI-r6Y2vCmKenKeOlmEuqwzY', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_CunVh0z3-aoGPnUuqpFZ2lUv013f5Mgenj83DvuoPz5SnxFDYD-RNtEdTtIpS3m0XyFu-oon8vMfvYlW9JIez4jpd4paeYVyuJmrJKVtPXfIxJllVdPy-f_XTGIgXPBxryhQ2d2ank7dQ6-26h8gsztwjVJyYiNo_DW', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_Cvzi-eXn-ZoG7fyQD0cT1S6eRcRdwXOeQYawUB3ZuMIop741diLAcJ_luV9u_sWud3-35UGTDGFsiMVLt3Bh0xbZX_EcDB7chyM68lXuczroLYpOOiHdqwV7Pnj4pOqk1_KlFa6hTHeUH36M2ScchAFNLyVqNki0as5', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_CuVxZ4y_6HSgCv5oeXvWmYTFfGVlF7Ej-Weceq6I_SzmxOIOIK4kssqH5DZhs3CDDRtvdI4zMehh9XeW3qPlGdtcGEqgBdaaSI0LgY47S90s8LxdrhluFOjxidKEVR9cWiolpscF45ybYaM7_fauwWMCXC7MLO2fKY', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_Csxt_NdRXkHTBGqJ5tFp6UZ6vsOagnqKuB7x6zWCt9IRn5NOzFycfnLPyPcfNEBG5uQZ3YQnJoOoJf_NjbycIfWT-sEE7uJ_Ujhq2e69VrqecRlkhNtfadssRa9fHehzV_PbbjP-anr76AIMr9pc89wv5PNbCvzHrSY', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_CsU6g_gAmPpYPQAYm08pLg-LL6BvZlZqkhfRFqpoGHFZdr6of38j1VMzO6t8jYtGndkxJ3Rai-rnf6qXcOX4Ta7u8hQJX5_64voNbESE_wx7R35jhcAQgHNTcj5yL33e_uyPx2AudO5DxUiP7rrcAL_pu38cXv7Cxm1', 'places/ChIJpQvTG0uxbTkRDLLMHlNdDoY/photos/AelY_CuNeGdMAns0C0dhaHGZN4k4wJ7WtIOpeyuj_EA8rhW9iMGWdALad5tLxHaY-ZIa0mSUO7cPxIdkO4ijC9taDr5PQNtZWXKdUWqsKK6SvD6F7CYNi0o_tK2OynMcLegCwKYYQZf5ivAuQTalY-6d8PcmWXZuGA8PRUNZ']",99007.95
3,The City Palace,26.925794300000003,75.8236714,4.4,52293,ChIJwbAghgu0bTkRYHt9ATEVgEQ,tourist_attraction,"['places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CsOKRebtCakSrL3ea2Q5UY5EwbZLL74DluqdL7dU9tglxxsvQ20xS9Brz3Z6uBZUN8-ZDq3t7F6T0hEvzq_pik1r8fM2rNxMmMMrtjWix8xqYvjpsvdABDr9sCV5Jdyeh24ONahn746Gr6HHpHRQQ_INgQAFOd_7mOH', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CsTVjIyjkFR__lNAhBMdFbra9da_kTD8wRofnEwHDS3mAe576d0aV4Gtzl5ubI6jdwhWvwNsim101HjtVdIuuDisvLmbSaiTP-w1rjFF9wcfjQEU6mu5kVV-czK9asdsEVsagYjAV1VilEGymiJvoV8j4brsiMzy05B', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CtLsokRg-yuc5WtMi-59FckVpNlxje5ri4qouHQXVPOXmaX7Vhq7nXHwYhzZQglRL2rTHO4N5NjJDr7YCJtgs6N192wGrIDGhtTeUXTWJTwvQrrlhnvtQbJjNAGznqfWCwa3HlEnvjyDtwAeo3Huf7webtGuvxL53eJ', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CubUAAYaWlh49qL5h_TW4hQM-E9MA42SDXl3pLVlnx7mgBOMyaW9DpXee2ml-lDaa6mYkmXIhBbBYi-Vw7nQpu9qhlidOltEFAuJ35W_lLorPDuL3KwHc1h9dshrbBk-8QRS81p6Cr5vj8G28eSOa4Z1uD2z8GQi7X8', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CvV5DfQjLh4HUCvvJy16YAQ03lzasSDYVwbD5CplpdPMMYMJpipqr9SKGZbso1K7Bqhx0z6kFxd_06etJUa9Cyb1swgEXY1QwsJXWl2-B4nFuVumCX5qdCtcEZpKDLSgyZkhPbIx_bKlDSAnCesa4AeyRJzInFWMh3K', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_Ctd1gSUzSZPBGbXM7v8OeWFM-dLyHZGlOYjEf5OEKnjWeFP6IiEUblYLQ7MnLrlVgrxT00k5bIGcICWTpWrWLzWe-OM45Mh8tOR9yljLFeJDWHIMWaROk_flk3z4R3PzvelvIHplidF06dZ3d1rnUPkR9-5z97slQMx', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CudPaZD9j90lF5PB-JXNE5WPyR2gH3LW7XawBnqmIEicLCV-aDNg18JiWgyGD8Bk0YnFspHDQJZqa09AjZ4rjRjyqQIwBm6KRxXaUVasEIaUPAMAkG6yc3oINjTQE4dQsKTwdupaT8o3gj93ORcG7tvaY36LDQy_NjY', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_Cu_MsMkhzt6AxtedE-T9GI-QXhW9fcC6PwZqeSxtwmNtm12YyHGjiiPVkGx6WfBTqFTGIrgESehabpcdU1QxgkydDz2p4pzABBpFF_G7XQIpkXjjnRcfMBdwhXh49R5YWUoyaksFW4eI8oaMe9QddANapTEVaQzS49Q', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CvbuXiTilQ_9oF1jOma8A52_qfJMN_J0c_04lH3e1X3Dnhg-mWxp4jOw7K5x2PQ_Ql7E-EsdLGAYL-cztAXAP8aXho3Y1Gqq6AbCTwkIw3RQxJ1zgoVaRtyVkk2-chw7nKsu5u_2ccTxTBDs1kJuP12DlKIQrUxd_i_', 'places/ChIJwbAghgu0bTkRYHt9ATEVgEQ/photos/AelY_CvpQ0txL-xY1lyPPsxYt7xp8j_iQ9sCiLoaloqLHcM-nwz23JdOKid3CxhtaMqLbc6BvpF7jiZfskkiSf9bxvC6f0yCUarocZUVWQJoE2ZQ7JPDVXBpTeVKIzmKHVIg9CT0rHI5K9QmS0bI3rCcP2z1N65x4xDEYl3R']",36606.42
5,Jantar Mantar - Jaipur,26.924761999999998,75.82455999999999,4.5,38475,ChIJaXD1f0yxbTkRvquNoSkESuk,tourist_attraction,"['places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CvDvMk92GuYO91AqWFfZEray-zcOfB5fxDx5HpSGF8UUEH0mDTfoIZvoHCBzg7SlPOlOBvu_iCuRp5l333sX5CtLjKJoBm2yc5J_9N4HLD-5peSlC3XGSgpSmcYf-p243j9Of5lMY907Ofu1o4HPkx3lPKcZbaGq1JT', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CtGdpRApCvNgOKe-B_XsfuUHizdddEBH08zWFP5A2h09Yc4GXYZuzm9pnuAxFKcZ9LRCft8FWc-H6W_l8O_hgG5o0MDuL9vW7Mhj1d7qPJlp56DP4yxobcP2j7C_0hFyfWBrzR1FsGQC36pgiqiSJ_NvURk16KuuGqG', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_Cvc04Rkn0cTVdvRRRcLaz74pAZhyroG0dPsX09YEaXbThChb6B5tic6cyKn5vBP345LAOYSRZXI25MgNNiaKCz6EC644cVsvq0OT3cpO_TqOkTZHEj9pdHYpYklMrPq78VDJLxhlQTH-NTieoDnyB6UCkFWw_DKFroD', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CuQ9Kt3nIHc11TA3PuRRvcEDGBEAT29cI3peOEKjbhMPmzAnh-L3AyNjBmVf8GzDF5zh-Az2Psjec_IwGoL-dtqZtaXB4ngiFBCrSnDRcaycL8fPslkfyft3AMkiVb5CzV6ocXnzMmipwOU8LfDwMX63jXIfUbz8Bqc', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CuuLJE0emcq4uD49eALa5JxAT0pdsYdsnTJ22cM9W4fMrApKRbW76EL7Jet-6BFGXjXVAPCUSvzSBYje_2DdJiqr3YO2zgnU2a03p0X_JqNVwm2oU5SuPWXrq7M2Oz5Rut5CsOBAbCHzwe7Ob2YoWULRaQbuzEWSt1s', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CtuHEb8LsmQqqE-i-g_rscbLqEqX_AIRNTrVGNs-nYmugq42_hPHkp0bQWwWtUFl03A0xFr_8WQ7w1vL9PwiXId4ylgN4CLf5JSucU4Yj4owfeUByRZCim117JQwOj5_X225j3v1qkmAiNP-TGTbYGi7O9n-LX_SCit', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CudpmQRs2cduR2rze3lBQ81SuZr5W37nzcJBGeC5-EEu_2SLeJoZvSK3UiDWF9eOGmfZcx-1GRB1lGh1lAttiqnEyWGISzaE42Kh2vxEyltOWfQeKGH9lf7ToYWyS4vkHxP9UNUCHiO3mLv1PNOLThIOEX77FSjiVNe', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CvQgPlaBCz0KXdz3ODcGDmJCpCVeYOsWXZOnY58euXOIsR3s83RQwYoDlUVvFwhauTM5SmWtBw7GcDbgGBz01JTGdBkZqMKxmBn7IxkvDJbjdoLhkIBnvWIZNONLIiId1PYE9ciM6gvsgLAE8NJ7mX6BblsW-JvV4xW', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_Cu1lYQfR56bcR17X-kAHeQ7puZzQvXabOsvgzlPd_4EaZ8NNKAG-VOCXs1LXG-7xYCDgr7C0elysLsaf2YtvbzZKG_6qF9SF3h6EFzNoIfDcmAEdxtYPtBQAeDrMwHnyxIDWwBPQHmALzYIuZGx2qPaOjebFUOwO-aK', 'places/ChIJaXD1f0yxbTkRvquNoSkESuk/photos/AelY_CsukF1PFifIP9ez5GNHUqBVqGmPtfSGFcCg0L-8UCB9powGV_xJMYCMLMQ_zME9d7nlr61Sr9dvP1pdYJD1wQ8zVFWTszfWrCSuZ_vIGl8wf8GhBteFfpV2Azm9zM2jooucvb9vB4jTKPQyzJZlXkDN9VnUCpGigACn']",26933.85
2,Jal Mahal,26.9534584,75.84612349999999,4.2,33461,ChIJlXJ26RuxbTkR0qsToxFP05c,tourist_attraction,"['places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_CtupE_28pt-stJiV7ekug21wc3Fg4qD0llv0ZjzZMiofRERYeapnjQn1sFCjzXUuPvJhQxIfzXu6WVWOePMEmFEBybcnlGEt_FlQ27KCZfP7PB6mnpE4pb9i1ciPqS0uEOk5Qw1XXaI26VQ71xj2rW6oTLsLnFJ9Ntf', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_CvESYNv8EESULl-VJ_Pc8JShaCEWot2Y7MsN7H7jRwVke0i3YzVh6JySeZER1I4mxlQ-lYYKHi9ucheovRuOpSNkyx0_dDSLdFiBj3jNvoShx7tnmSzNtDHA57tLGJ32rStA8l8oKzBpEBigUsyZINGKqf7-bae6NEe', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_CvwkcrbKgytwuXVZEzFwhOoAZqlz-NlaMoW59IB92hHy-AMcUbsCg6iCf2tEFsjjZxhJRSgWchEdleecpup50Gv6jed_x2muvRJ5vnJyj4Waj0dhNCdRGBK7oU3Q9PO6zzwh3c0C1lsjA7KjoQBmGS4PNsAQZy6DPUe', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_CvH_VPt3Q0qyAruLObIhFCpxZ5UVgdT76i1e7SQzX9kcL7ZYbErgYmYIPkRJ_4Tgwnuf42fnbp6s48_X_Ah8QkdUNu1nj6i3anyxTzCOog5oBwMJ_ZSBGolqBXkFrnugnkm0bi2IE1XTDKAs_QtrdJ6KDWSvsa5c_yJ', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_CuZ0LEWPToZNAH-MpMpTaHlPDB-zXU1HR0HtrU6JST5AwS4inhTi4L44jhaHpF0AACnyCe1vm-SSxXVa1lr_rZ6SnH-rVHyughcjso0N_I_eqqB3_cs2U5H5hpuUHFCE_ZIdkFKIAj4-Ksxd2uVerIhBMP8T5EgqOkg', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_Cu_kzWzGlpYeD5J9rFxarN1oIi3PRTFs6phhM6AjuYQknjEs8pZONleSJ-AA7P6pJGQJrTLHSAnwyLC_t4cXncMfXIzVPci_aRpz8ScEgq44v2o4pMZlMOXSAE9WXdSF-C7ETWtF0prytFCufM5yq33blhUdyDzE-Oq', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_Csolbd0vkTaDNvBerd7Xpf8NaddGKVdxnlesLSmFu3ncVDDiCNEbxMl7JDn215-7o9HDDOZDthvOacprl3VToKkK6iEewxi3t-vgSdqpNKlD9gyrqMHUdw5V6fABdWy6gCVDNW_x4cPZh0b54AyiS5e0XftLYf7Egue', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_CuWH0vKfoYK4iDZXjQGwSP9kmJsufxtIPL0OdZrjAnBxclnWxuuqSGpNHUAmVpqA5QZyZyKMyO2o-Bo1uQyDzD0MxDpryVOd511hQ6hO3qd62IvZjVLLFb7s0RFVSZbNj7TyuzuN3NrhFoONgIckIANKBvM72lXbQu8', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_CsintAJHWj4g4QFOO6bhQsirTcLPa1HGpdUDvYxgk-IEDg7jn2_RsRCdTAtEncxEkNk8m6KWhXOBYxP-kMU2kkretaqc_lemH5ZJOHhCnvKxySzPWBuLxmK-LmLInCeKm2d0NSy1ciwhhLLUt3oO6AbbMM2XfqY1iZM', 'places/ChIJlXJ26RuxbTkR0qsToxFP05c/photos/AelY_Ctoo138oJQYX0eqEq8c-lPjdsAhy7D9GzM5pE56HtFsLxxL0iJ1b2VjTCFnzQ0LAU-WN_eJUlCKwhOy1JhSJLD-um9POzdTQ0VG7pG2WqDzM-8RZqseYC5x2-tX3SARf4DcBpssp63w9k4kXJeqtNIZzRWtPYsvOn6L']",23423.959999999995
6,Jaigarh Fort,26.981605199999997,75.8447917,4.5,28878,ChIJx0lfsbGxbTkRgVOhxJ7EGbw,tourist_attraction,"['places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_CuALvqnijUIPkDGemgi5-oVk1WNADDI7Vh_pMdluWETjulate8yd2wxjeghzUc48FTmFtDiEjjJbMQvlNWNhWe7bQ8EdJrFpxgZSH9hQq3ZfBzUsK8AV9b4LmahlfmFTCv-DkV_C_QK5O329KPCn_pmp5U-ZVx3lnZM', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_CsZIv_IldKQIAwk4nN3tOsb3CgMKRMgDvZa3rgDfnE8D3CIKMOxd9mfo-x1GU7gETIkZ9wKzTi2mJSdoqxAYMH2cY96WT6yNRomo69YC8Lsu1IaR1b_CZyYxp3dSCBGZMF8cBtiNpq78O_1EwuW9McX3OI5VBC6CrHs', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_CvEofEWy6ZHynRzsSkg36yyUEuPsLgkt2tgpYOOKZ1sv8O6K4Atb3xNtqqvJtNVqlHagy3Yl0dcCBfMD7Ho4PprDTBkVSWUfwWg5_XPikZrWYI8Mhx7kekDVoDOUEatxr6vHQMgkaf7AWu2hHCoFDv8EBRYBCbqDYJa', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_CudsAXsAbBtPbSMrGEcDfOh6vkJtbpvraMjoa7q3sb0pmQrt5oqqXBstNQ7GT_AEo9640VP7NYe-e0jl_Ugfnka2TpWXQ6gAPpRgx05VtXkuCWBsRSQ_XrGc3VwaKZon03hA3lPd7a9ZilPwi7cL7hO8ksnllPvj4wp', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_Ctq_E8ujvg_7Ff-a3PhpIbj9KVzYrjGueG8ofg6YHUiqF9n9E-iVuXUABgiarLeBqvKKTrWHDyd9T6ARbYZ0spgTanO2o0axj8k6hMCmQVti3XdZbzi8dfm31I892pkLzqeZ-XHkYwfrdoArSBpYaBtSvwxtEDgJSKb', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_CstejqCjuqCdXVUDQjzrw-ThocbhT8xFNud4N7jndkAFsYgOMaQFzOT7BFzh-rVNFUZIKuahINJRrwelKyDi-O31wrvBVzgvHyNrHD4yNWpUs6u8EP46Fo5JnxPHNF5zzjBE43qg-zJp7Ql4plsl-vhO1DfvLjj9mdy', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_Cuw3SQwBUKTTUBjC_yMYnATqm5dn8wfXLMpP86iSUon23smPmtw9d_PQqpcrrXXvEe9lT3fMW0SqNMNwWXDEPfkesRTGh3JtouAL-vM3iNH4sNIKWkcMpr6yArvYvDaeFK8pbCdP8_hYmczWHt5s69FVuomgW96e8CJ', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_CvCCXcDHD3WrccHhXWMSI6Tik3qo8XDV_MT2ouXcELT9q534dnpXHt3Ga1KCdtGwW7nSvK4LeLb_BJIGuXaDMTQBj6aunhQfT-l_jJyrJ1byZuxQpsJXRt9eEZWywSGx6jPtEs1Z-QzlSV0Dm2aUC0PzNXlny-lRK8B', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_Cty_04m2koHd3kqHINVm3xMDRLCWM-2qwCBItn8UZTFXps11dNCqnguLggKpYwtecl33f_vSxKcoN5bGvHWZXIK30Mkxjh2xzNq2FA639GzPEDw1GRVqb5uhfpRbPzoiCjjDbw-0EkBRMzi0AoLX01ot9_Id4fqhnpz', 'places/ChIJx0lfsbGxbTkRgVOhxJ7EGbw/photos/AelY_Cso-JAnK9-xY4E9Sn5s1Do3dDp1Nh2A8KBsGzbqS_ZST1JrgAraDoXmMzN8OUGCgoWngDfROrx9vUNJoN-NL19eHuLva1pKY7nfKOCM9pcrpjwzzMzDanUFIz1ef_-oj5RqEpzVC_MV4-pwT-09TDL6OlF7dQ7e2pca']",20215.949999999997
